transaction_id,timestamp,account_id,amount,merchant_category,location_mismatch,device_velocity,is_fraud
TXN_88951107AA284986,2026-06-24 15:07:55.016910+00:00,ACC_00482,26.05,grocery,0,0,0
TXN_94764EF34F1F46EC,2026-06-24 15:22:50.016910+00:00,ACC_00464,20.89,gaming,0,0,0
TXN_E7072304B3B04D1B,2026-06-24 15:51:09.016910+00:00,ACC_00681,46.5,gaming,0,0,0
TXN_5DD9F01F0AB548DA,2026-06-24 16:01:38.016910+00:00,ACC_00160,56.74,online_services,0,0,0
TXN_DCDE9C33830C4725,2026-06-24 16:32:17.016910+00:00,ACC_00516,93.93,electronics,0,0,0
TXN_18E1AAE3C87B479D,2026-06-24 16:46:06.016910+00:00,ACC_00014,38.49,online_services,0,0,0
TXN_B4F29A0DBBA14B7C,2026-06-24 17:53:21.016910+00:00,ACC_00174,29.46,gaming,0,0,0
TXN_0EEB9E6D9D564AE9,2026-06-24 18:44:59.016910+00:00,ACC_00350,84.42,online_services,0,0,0
TXN_228CADAFD5AD454A,2026-06-24 18:55:00.016910+00:00,ACC_00862,80.16,travel,0,0,0
TXN_B784A89434B04A4A,2026-06-24 19:01:41.016910+00:00,ACC_00324,43.15,hotel,0,0,0
TXN_5803BA5A29CD4D0A,2026-06-24 19:16:08.016910+00:00,ACC_00996,21.26,pharmacy,0,0,0
TXN_42955860F43A4F67,2026-06-24 19:35:58.016910+00:00,ACC_00877,66.32,other,0,0,0
TXN_B7ED0737D6D14E6A,2026-06-24 20:37:06.016910+00:00,ACC_00991,449.01,jewelry,0,0,0
TXN_2E2753EB5E0B4471,2026-06-24 21:03:37.016910+00:00,ACC_00991,164.47,restaurant,0,1,0
TXN_96EE7160B27F426A,2026-06-24 21:04:07.016910+00:00,ACC_00991,52.56,clothing,0,2,0
TXN_F359C2D60EC241F7,2026-06-24 21:07:21.016910+00:00,ACC_00991,166.88,fuel,0,3,0
TXN_00C934EEE2F047EC,2026-06-24 21:32:01.016910+00:00,ACC_00665,17.83,pharmacy,0,0,0
TXN_3A75C4414EE841CE,2026-06-24 21:40:11.016910+00:00,ACC_00010,101.31,jewelry,0,0,0
TXN_913304BE14314FCB,2026-06-24 22:00:07.016910+00:00,ACC_00881,203.73,travel,0,0,0
TXN_4D47A08F0E684666,2026-06-24 22:12:21.016910+00:00,ACC_00497,65.9,fuel,0,0,0
TXN_2EF04DC378194798,2026-06-24 22:29:19.016910+00:00,ACC_00764,44.95,fuel,0,0,0
TXN_B3FBD6BC77F64D73,2026-06-24 22:42:28.016910+00:00,ACC_00554,750.79,clothing,0,0,0
TXN_76AC598AFB36496B,2026-06-24 22:49:49.016910+00:00,ACC_00286,24.97,online_services,0,0,0
TXN_186CCCC398814298,2026-06-24 23:41:20.016910+00:00,ACC_00895,152.07,online_services,0,0,0
TXN_4DBA74F307BF4804,2026-06-25 00:03:06.016910+00:00,ACC_00413,2771.42,jewelry,0,0,0
TXN_053BD1F422364253,2026-06-25 01:11:40.016910+00:00,ACC_00694,203.92,electronics,0,0,0
TXN_BC6F2ADEF4D840FC,2026-06-25 01:35:46.016910+00:00,ACC_00766,112.08,electronics,0,0,0
TXN_8B61A562BFE14997,2026-06-25 02:01:34.016910+00:00,ACC_00387,54.85,online_services,0,0,0
TXN_71151C3B62D946E1,2026-06-25 02:50:14.016910+00:00,ACC_00825,74.11,clothing,1,0,0
TXN_3E343CFFEB3C46F7,2026-06-25 03:09:25.016910+00:00,ACC_00668,46.42,online_services,0,0,0
TXN_7796A1774C934029,2026-06-25 03:17:44.016910+00:00,ACC_00190,23.98,restaurant,0,0,0
TXN_BE462CA5CF684BFF,2026-06-25 03:34:23.016910+00:00,ACC_00816,20.15,electronics,0,0,0
TXN_67E62391078046A5,2026-06-25 03:37:12.016910+00:00,ACC_00814,263.18,electronics,0,0,0
TXN_23994A7330044D7D,2026-06-25 04:38:31.016910+00:00,ACC_00772,11.57,fuel,0,0,0
TXN_0E35A3337F6C436F,2026-06-25 05:25:01.016910+00:00,ACC_00889,150.51,jewelry,0,0,0
TXN_3AB7B6007A6A4FA1,2026-06-25 05:51:14.016910+00:00,ACC_00864,147.04,electronics,0,0,0
TXN_E90F6B6E1BE142FA,2026-06-25 06:07:38.016910+00:00,ACC_00939,48.03,travel,0,0,0
TXN_86E05315A4B648BF,2026-06-25 06:08:08.016910+00:00,ACC_00412,43.11,clothing,0,0,0
TXN_B12C6C32137947C2,2026-06-25 06:14:27.016910+00:00,ACC_00487,69.87,pharmacy,0,0,0
TXN_3C520A77282F4388,2026-06-25 06:35:39.016910+00:00,ACC_00458,147.36,jewelry,0,0,0
TXN_BB9C63F29CD8450E,2026-06-25 06:35:50.016910+00:00,ACC_00849,38.93,gaming,0,0,0
TXN_55EF8162B14E4AD7,2026-06-25 07:20:59.016910+00:00,ACC_00152,45.32,hotel,0,0,0
TXN_4EB507BC27424C2E,2026-06-25 07:33:18.016910+00:00,ACC_00418,81.96,hotel,0,0,0
TXN_E521673EE0794A7D,2026-06-25 08:32:38.016910+00:00,ACC_00449,10.15,pharmacy,0,0,0
TXN_E47CA8E442DC4E79,2026-06-25 08:45:57.016910+00:00,ACC_00180,52.32,gaming,0,0,0
TXN_25B504B082804303,2026-06-25 08:53:08.016910+00:00,ACC_00534,8.3,pharmacy,0,0,0
TXN_EDF899EA6F6E42B1,2026-06-25 09:43:11.016910+00:00,ACC_00681,27.16,clothing,0,0,0
TXN_E582D4D3C5254B56,2026-06-25 09:53:17.016910+00:00,ACC_00568,39.56,grocery,0,0,0
TXN_773A246666564006,2026-06-25 10:13:09.016910+00:00,ACC_00914,31.49,grocery,0,0,0
TXN_BA3244EC2FEA433F,2026-06-25 10:59:28.016910+00:00,ACC_00320,310.38,jewelry,0,0,0
TXN_6723A0D96DCE4BDF,2026-06-25 11:27:59.016910+00:00,ACC_00512,24.4,restaurant,0,0,0
TXN_062641D66B9840D9,2026-06-25 11:29:37.016910+00:00,ACC_00261,10.05,other,0,0,0
TXN_46EC75A5B35E4757,2026-06-25 11:52:40.016910+00:00,ACC_00966,13.26,fuel,0,0,0
TXN_AC367337ACED49FE,2026-06-25 12:14:24.016910+00:00,ACC_00966,107.99,electronics,0,1,0
TXN_DF9E415B193B4086,2026-06-25 12:21:11.016910+00:00,ACC_00966,75.77,restaurant,1,2,0
TXN_E68077A3E64746C6,2026-06-25 13:05:04.016910+00:00,ACC_00966,99.64,gaming,0,2,0
TXN_D86E7A60E7214F13,2026-06-25 13:52:04.016910+00:00,ACC_00167,1607.51,hotel,0,0,0
TXN_6DBDCD81E4DF4676,2026-06-25 14:01:13.016910+00:00,ACC_00524,23.32,fuel,0,0,0
TXN_F58D0506AA07497B,2026-06-25 14:01:25.016910+00:00,ACC_00425,112.44,other,0,0,0
TXN_AEFBC81D47204A08,2026-06-25 14:03:23.016910+00:00,ACC_00913,83.57,gaming,0,0,0
TXN_5571A944B7D34919,2026-06-25 14:14:51.016910+00:00,ACC_00913,149.36,pharmacy,0,1,0
TXN_A952377B4ABF422B,2026-06-25 15:08:00.016910+00:00,ACC_00913,89.82,restaurant,0,1,0
TXN_00E0702AC9944877,2026-06-25 15:38:59.016910+00:00,ACC_00913,140.36,electronics,0,1,0
TXN_F71244C08E7B4E84,2026-06-25 15:55:09.016910+00:00,ACC_00913,66.3,fuel,0,2,0
TXN_3EFF927E73374B4F,2026-06-25 16:31:28.016910+00:00,ACC_00913,155.75,hotel,0,2,0
TXN_321D482769DE4E53,2026-06-25 16:33:43.016910+00:00,ACC_00913,104.2,electronics,0,3,0
TXN_5221BD59AE05458A,2026-06-25 16:42:31.016910+00:00,ACC_00182,220.12,travel,0,0,0
TXN_DACBC37EE9CE4FC2,2026-06-25 16:46:22.016910+00:00,ACC_00200,63.45,other,0,0,0
TXN_D46D8E5E9D48416D,2026-06-25 17:09:14.016910+00:00,ACC_00820,36.55,pharmacy,0,0,0
TXN_FEA5435A8C464F81,2026-06-25 17:21:58.016910+00:00,ACC_00820,183.89,grocery,0,1,0
TXN_F82BDD976A7E4D4B,2026-06-25 17:46:27.016910+00:00,ACC_00820,143.02,hotel,0,2,0
TXN_805715106DFD4EA6,2026-06-25 18:14:28.016910+00:00,ACC_00820,40.89,fuel,0,2,0
TXN_351D4B32A5754F10,2026-06-25 19:19:00.016910+00:00,ACC_00953,41.63,clothing,0,0,0
TXN_1B1C7D591D134676,2026-06-25 20:38:49.016910+00:00,ACC_00467,85.36,hotel,0,0,0
TXN_BBAE47D41EE347D9,2026-06-25 20:40:38.016910+00:00,ACC_00577,73.89,jewelry,0,0,0
TXN_D349E644EE7D4868,2026-06-25 21:31:46.016910+00:00,ACC_00183,104.3,electronics,0,0,0
TXN_64C204BFAAE94868,2026-06-25 21:50:19.016910+00:00,ACC_00366,320.09,electronics,0,0,0
TXN_0A00F5E27E8C4E3E,2026-06-25 21:56:26.016910+00:00,ACC_00363,25.96,online_services,0,0,0
TXN_A624876D3BEE4DB1,2026-06-25 22:30:25.016910+00:00,ACC_00835,337.29,gaming,0,0,0
TXN_CE74B355C73B4554,2026-06-26 00:05:06.016910+00:00,ACC_00336,5.68,online_services,0,0,0
TXN_6E2F78ECA91A4CAA,2026-06-26 01:53:01.016910+00:00,ACC_00768,42.39,restaurant,0,0,0
TXN_7C2FE0116A75434B,2026-06-26 02:59:37.016910+00:00,ACC_00253,478.21,other,0,0,0
TXN_05E0BE29988D459C,2026-06-26 03:12:40.016910+00:00,ACC_00173,52.6,gaming,0,0,0
TXN_8E886457A7A54D57,2026-06-26 03:36:40.016910+00:00,ACC_00575,643.2,travel,0,0,0
TXN_AE45807BD6D546AC,2026-06-26 03:57:41.016910+00:00,ACC_00997,26.49,clothing,0,0,0
TXN_A2B1608F42B5442F,2026-06-26 04:09:10.016910+00:00,ACC_00611,41.84,travel,0,0,0
TXN_FA462255F90B4EF7,2026-06-26 04:10:38.016910+00:00,ACC_00756,39.67,clothing,0,0,0
TXN_83240E2A6D2346B7,2026-06-26 04:30:44.016910+00:00,ACC_00841,26.63,fuel,0,0,0
TXN_E5319BFF5D9447AD,2026-06-26 04:38:21.016910+00:00,ACC_00841,8.39,grocery,0,1,0
TXN_304C9B43EA1944EE,2026-06-26 04:49:09.016910+00:00,ACC_00841,41.25,grocery,0,2,0
TXN_2D699FECF52B407E,2026-06-26 05:08:06.016910+00:00,ACC_00841,28.22,online_services,0,3,0
TXN_E4423CBAC1AC4C06,2026-06-26 05:50:20.016910+00:00,ACC_00841,412.2,hotel,0,1,0
TXN_A287B94DBEFE45FD,2026-06-26 05:57:28.016910+00:00,ACC_00841,47.88,online_services,0,2,0
TXN_7BAB15D45B1F48E9,2026-06-26 05:58:43.016910+00:00,ACC_00841,65.78,travel,0,3,0
TXN_94BC6B08400C43E8,2026-06-26 07:24:03.016910+00:00,ACC_00841,42.44,gaming,0,0,0
TXN_916D6320AD13473E,2026-06-26 07:26:22.016910+00:00,ACC_00963,64.55,other,0,0,0
TXN_D41C4B7E6C39498C,2026-06-26 07:34:54.016910+00:00,ACC_00404,372.77,jewelry,0,0,0
TXN_5068C8793CF64838,2026-06-26 08:33:00.016910+00:00,ACC_00338,44.42,online_services,0,0,0
TXN_A7CF8235B95D446A,2026-06-26 09:03:58.016910+00:00,ACC_00614,277.07,fuel,0,0,0
TXN_FB9111AA9C304415,2026-06-26 09:07:51.016910+00:00,ACC_00388,44.94,travel,0,0,0
TXN_ADC5C91379964619,2026-06-26 09:14:08.016910+00:00,ACC_00152,3063.53,jewelry,0,0,0
TXN_7D6EA6BF640F4928,2026-06-26 09:26:04.016910+00:00,ACC_00152,52.82,electronics,0,1,0
TXN_0CD45C67F42F4A3D,2026-06-26 09:34:42.016910+00:00,ACC_00152,23.79,pharmacy,0,2,0
TXN_0F35BBBA2FE44D11,2026-06-26 09:47:14.016910+00:00,ACC_00152,13187.77,travel,0,2,0
TXN_7D1A36FEA9ED42A7,2026-06-26 10:01:22.016910+00:00,ACC_00337,54.04,online_services,0,0,0
TXN_C0719B394C364C11,2026-06-26 10:22:35.016910+00:00,ACC_00575,363.82,jewelry,0,0,0
TXN_BF50425EEA574653,2026-06-26 10:29:47.016910+00:00,ACC_00438,47.6,online_services,0,0,0
TXN_EB89D08242934133,2026-06-26 10:35:07.016910+00:00,ACC_00855,31.47,restaurant,0,0,0
TXN_B6344F3364654EED,2026-06-26 11:06:45.016910+00:00,ACC_00275,242.59,jewelry,0,0,0
TXN_FF977D4271F84C4D,2026-06-26 11:52:47.016910+00:00,ACC_00980,14547.79,travel,0,0,0
TXN_94097D61D0B94E36,2026-06-26 12:00:03.016910+00:00,ACC_00670,68.04,hotel,0,0,0
TXN_E892343908E64602,2026-06-26 12:17:37.016910+00:00,ACC_00480,64.89,travel,1,0,0
TXN_AB34F841456C4359,2026-06-26 12:22:59.016910+00:00,ACC_00830,95.81,other,0,0,0
TXN_5EA45D8C209E4068,2026-06-26 12:49:29.016910+00:00,ACC_00502,4.9,pharmacy,0,0,0
TXN_275FA7FA881B406B,2026-06-26 13:09:54.016910+00:00,ACC_00603,43.16,grocery,0,0,0
TXN_FE3F3D8575B946DC,2026-06-26 13:23:17.016910+00:00,ACC_00618,80.26,fuel,0,0,0
TXN_F887A5687158432F,2026-06-26 13:26:25.016910+00:00,ACC_00462,103.94,fuel,0,0,0
TXN_E15409710446494B,2026-06-26 13:28:41.016910+00:00,ACC_00792,4.46,grocery,0,0,0
TXN_24E5110E73324D9C,2026-06-26 13:30:08.016910+00:00,ACC_00555,37.39,other,0,0,0
TXN_68C921FC86C24E30,2026-06-26 14:41:44.016910+00:00,ACC_00764,27.29,other,0,0,0
TXN_E0F6D004F63841B5,2026-06-26 14:50:35.016910+00:00,ACC_00764,27.75,gaming,0,1,0
TXN_3BFB0B0BAB514D9E,2026-06-26 15:20:25.016910+00:00,ACC_00764,184.16,other,0,2,0
TXN_ECA8630E85F4483D,2026-06-26 15:27:19.016910+00:00,ACC_00764,109.76,jewelry,0,3,0
TXN_07F034C508544FE2,2026-06-26 15:30:47.016910+00:00,ACC_00822,91.5,gaming,0,0,0
TXN_A00EF54D01D842AF,2026-06-26 15:30:51.016910+00:00,ACC_00822,124.93,electronics,0,1,0
TXN_CE8E7F40AC5D43DD,2026-06-26 15:32:03.016910+00:00,ACC_00822,16.69,restaurant,0,2,0
TXN_07FA8504CEAD4BFE,2026-06-26 15:36:48.016910+00:00,ACC_00822,122.04,jewelry,0,3,0
TXN_5EE9D47A4FC244A9,2026-06-26 16:04:33.016910+00:00,ACC_00822,34.39,restaurant,0,4,0
TXN_1BB5C8B89ADC49C9,2026-06-26 16:11:35.016910+00:00,ACC_00822,50.45,other,0,5,0
TXN_83724606681E4D9E,2026-06-26 16:16:27.016910+00:00,ACC_00822,22.67,electronics,0,6,0
TXN_FBF7A42574F64221,2026-06-26 16:22:22.016910+00:00,ACC_00870,89.16,jewelry,0,0,0
TXN_83B96D0267E84E4E,2026-06-26 17:00:30.016910+00:00,ACC_00934,176.19,travel,0,0,0
TXN_ABA30A22561A48BA,2026-06-26 18:42:30.016910+00:00,ACC_00901,10.39,pharmacy,0,0,0
TXN_F9C89BB2CB6144C1,2026-06-26 19:04:04.016910+00:00,ACC_00694,263.63,hotel,0,0,0
TXN_E1E9B94ADEC44841,2026-06-26 19:06:47.016910+00:00,ACC_00064,33.88,travel,0,0,0
TXN_67236EBA201044C2,2026-06-26 19:16:20.016910+00:00,ACC_00543,33.57,gaming,0,0,0
TXN_39AF5A8711334EE1,2026-06-26 20:06:41.016910+00:00,ACC_00127,79.02,gaming,0,0,0
TXN_303845DFCE054C02,2026-06-26 20:10:00.016910+00:00,ACC_00868,425.34,grocery,0,0,0
TXN_06B1D404772444E7,2026-06-26 20:14:11.016910+00:00,ACC_00868,32.74,hotel,0,1,0
TXN_3BC7B36F1CD04C73,2026-06-26 20:57:59.016910+00:00,ACC_00868,41.07,restaurant,0,2,0
TXN_C158DC91399A4EE3,2026-06-26 21:05:50.016910+00:00,ACC_00868,82.69,grocery,0,3,0
TXN_02713CF549FF419E,2026-06-26 21:08:29.016910+00:00,ACC_00868,35.78,gaming,0,4,0
TXN_32891D03CFEB435E,2026-06-26 21:20:39.016910+00:00,ACC_00868,145.97,jewelry,0,3,0
TXN_EC71023D015B4244,2026-06-26 21:53:33.016910+00:00,ACC_00313,11.82,clothing,0,0,0
TXN_E6E883BA9EA840C9,2026-06-26 21:58:19.016910+00:00,ACC_00498,57.32,other,0,0,0
TXN_BDB9C4F51DA943FB,2026-06-26 22:07:39.016910+00:00,ACC_00817,8.0,gaming,0,0,0
TXN_9CDEC49C7E354D74,2026-06-26 22:13:04.016910+00:00,ACC_00647,373.98,hotel,0,0,0
TXN_C48EFBFC3C3347FF,2026-06-26 22:23:00.016910+00:00,ACC_00521,37.39,online_services,0,0,0
TXN_DD5473E78CE0400A,2026-06-26 23:55:35.016910+00:00,ACC_00991,13.61,pharmacy,0,0,0
TXN_13D9D1AA7EBB4150,2026-06-26 23:57:12.016910+00:00,ACC_00718,24.2,gaming,0,0,0
TXN_E2C8D48D577A474D,2026-06-27 00:29:23.016910+00:00,ACC_00605,61.53,other,0,0,0
TXN_3DB3FC8B54044EA7,2026-06-27 00:40:01.016910+00:00,ACC_00605,31.39,clothing,1,1,0
TXN_58AE2E5B188042EA,2026-06-27 01:15:45.016910+00:00,ACC_00605,131.35,travel,0,2,0
TXN_B9B0F2E739D5463D,2026-06-27 01:40:18.016910+00:00,ACC_00605,40.12,electronics,0,1,0
TXN_2420A6B831034FC0,2026-06-27 01:42:10.016910+00:00,ACC_00605,379.07,travel,0,2,0
TXN_C69DCAE2ACCE4A87,2026-06-27 01:43:54.016910+00:00,ACC_00605,21.57,fuel,0,3,0
TXN_FE47B8A8BC7748EB,2026-06-27 01:59:26.016910+00:00,ACC_00605,5.49,grocery,0,4,0
TXN_0004EBC95E00407D,2026-06-27 02:23:15.016910+00:00,ACC_00590,37.6,other,0,0,0
TXN_585480A1A7A44297,2026-06-27 02:49:53.016910+00:00,ACC_00760,18.84,grocery,0,0,0
TXN_780ABDE95BB841CE,2026-06-27 03:14:07.016910+00:00,ACC_00714,112.96,gaming,0,0,0
TXN_7FFE464C2BF7474A,2026-06-27 03:15:48.016910+00:00,ACC_00216,13.66,pharmacy,0,0,0
TXN_133D6FD69F4C4123,2026-06-27 03:21:14.016910+00:00,ACC_00408,68.89,electronics,0,0,0
TXN_2CD59A3B42F94E6F,2026-06-27 03:23:43.016910+00:00,ACC_00357,31.58,restaurant,0,0,0
TXN_C08E5D5D94D54EFA,2026-06-27 05:23:30.016910+00:00,ACC_00069,228.85,travel,0,0,0
TXN_52FB21E9BB2E40F6,2026-06-27 05:42:15.016910+00:00,ACC_00344,502.36,travel,0,0,0
TXN_D514F58283C04C2B,2026-06-27 06:15:51.016910+00:00,ACC_00162,17.07,grocery,0,0,0
TXN_3E246BEB510246FD,2026-06-27 06:19:36.016910+00:00,ACC_00711,354.54,hotel,0,0,0
TXN_CA476FD26AAA44D7,2026-06-27 06:20:05.016910+00:00,ACC_00833,67.78,restaurant,1,0,0
TXN_FE828A26C5344A8B,2026-06-27 06:40:22.016910+00:00,ACC_00483,53.15,electronics,0,0,0
TXN_6530D76E535B4F04,2026-06-27 06:54:42.016910+00:00,ACC_00834,16.78,fuel,0,0,0
TXN_4DC29B91F5114059,2026-06-27 07:20:27.016910+00:00,ACC_00672,76.81,other,0,0,0
TXN_E877DE6A0EB047A5,2026-06-27 07:23:23.016910+00:00,ACC_00672,30.83,pharmacy,0,1,0
TXN_11525BD42B474F37,2026-06-27 07:54:36.016910+00:00,ACC_00672,191.55,travel,0,2,0
TXN_432E018685DD46D4,2026-06-27 08:07:35.016910+00:00,ACC_00672,154.7,jewelry,0,3,0
TXN_989FF33E7E114EBE,2026-06-27 08:08:56.016910+00:00,ACC_00672,33.78,pharmacy,0,4,0
TXN_5CBFE017DEE14A5A,2026-06-27 08:28:07.016910+00:00,ACC_01000,32.91,grocery,0,0,0
TXN_E2E5C555B0DB4106,2026-06-27 09:27:13.016910+00:00,ACC_00229,60.5,online_services,0,0,0
TXN_AE2D3DA840634A10,2026-06-27 09:51:04.016910+00:00,ACC_00574,46.57,hotel,0,0,0
TXN_C17D3FCF3C85435F,2026-06-27 09:51:49.016910+00:00,ACC_00323,42.3,grocery,0,0,0
TXN_33FAC27E2B234A2F,2026-06-27 09:55:36.016910+00:00,ACC_00323,157.16,online_services,0,1,0
TXN_FAB32E56B49B4ABD,2026-06-27 10:25:15.016910+00:00,ACC_00323,368.58,hotel,0,2,0
TXN_9748CB6A9FEC4446,2026-06-27 10:45:24.016910+00:00,ACC_00323,168.1,travel,0,3,0
TXN_8A83F314ADEB439D,2026-06-27 10:48:20.016910+00:00,ACC_00323,13.73,pharmacy,0,4,0
TXN_F3BF1A9648DB4ABC,2026-06-27 13:06:30.016910+00:00,ACC_00323,1283.1,jewelry,0,0,0
TXN_18684F61A1424676,2026-06-27 13:20:24.016910+00:00,ACC_00323,151.29,hotel,0,1,0
TXN_46AB108E9B89427D,2026-06-27 13:28:12.016910+00:00,ACC_00253,199.27,grocery,0,0,0
TXN_E2C065C38F964F11,2026-06-27 13:41:59.016910+00:00,ACC_00355,62.96,online_services,0,0,0
TXN_A405420438E44071,2026-06-27 14:05:46.016910+00:00,ACC_00355,4.69,online_services,0,1,0
TXN_111332B260554AFF,2026-06-27 14:26:37.016910+00:00,ACC_00355,286.47,clothing,0,2,0
TXN_01D04F55DB8F4EDF,2026-06-27 14:31:18.016910+00:00,ACC_00355,104.92,clothing,0,3,0
TXN_D097DA0727BC4BA6,2026-06-27 14:41:20.016910+00:00,ACC_00203,135.85,travel,0,0,0
TXN_5CFBBCE999874C8C,2026-06-27 15:01:00.016910+00:00,ACC_00686,7.54,fuel,0,0,0
TXN_FC2AB137BA2F49DD,2026-06-27 15:46:03.016910+00:00,ACC_00686,91.13,fuel,0,1,0
TXN_208FFCBE93CE41BE,2026-06-27 15:49:40.016910+00:00,ACC_00686,38.98,restaurant,0,2,0
TXN_C222AEA972CC4539,2026-06-27 15:50:17.016910+00:00,ACC_00686,308.91,fuel,0,3,0
TXN_6A307716FD084EAC,2026-06-27 15:51:39.016910+00:00,ACC_00686,505.54,electronics,0,4,1
TXN_99709136FFB84434,2026-06-27 16:05:15.016910+00:00,ACC_00686,220.01,online_services,0,4,0
TXN_49EBE81F6F4A481E,2026-06-27 16:24:21.016910+00:00,ACC_00686,45.88,grocery,0,5,1
TXN_5D5056D14DD14A01,2026-06-27 16:34:46.016910+00:00,ACC_00597,31.4,restaurant,0,0,0
TXN_6D77B52EEB8F413A,2026-06-27 16:42:48.016910+00:00,ACC_00861,47.29,pharmacy,0,0,0
TXN_233956961DD94D23,2026-06-27 16:46:13.016910+00:00,ACC_00310,17.46,pharmacy,0,0,0
TXN_F1D163F84B544FF2,2026-06-27 16:48:17.016910+00:00,ACC_00140,223.39,jewelry,0,0,0
TXN_A2DF145048CA456F,2026-06-27 17:02:53.016910+00:00,ACC_00009,184.39,jewelry,0,0,0
TXN_6063B5CAD3F246F4,2026-06-27 17:35:53.016910+00:00,ACC_00607,120.23,grocery,0,0,0
TXN_DDCB52296EBA42F6,2026-06-27 18:21:28.016910+00:00,ACC_00043,532.93,travel,0,0,0
TXN_FC7A1A1155174CEC,2026-06-27 18:43:51.016910+00:00,ACC_00026,71.28,grocery,0,0,0
TXN_71022E55C7ED4B14,2026-06-27 19:05:24.016910+00:00,ACC_00915,25.14,other,0,0,0
TXN_DDCF9A806E194209,2026-06-27 19:25:52.016910+00:00,ACC_00915,206.11,pharmacy,0,1,0
TXN_9E32DB19253F438F,2026-06-27 20:20:43.016910+00:00,ACC_00915,77.69,pharmacy,0,1,0
TXN_5091520914794F1C,2026-06-27 20:39:02.016910+00:00,ACC_00915,36.81,restaurant,0,1,0
TXN_9F8B722346E04657,2026-06-27 21:28:25.016910+00:00,ACC_00915,64.75,fuel,0,1,0
TXN_C36D5F4175BC4325,2026-06-27 22:25:08.016910+00:00,ACC_00915,30.45,electronics,0,1,0
TXN_8E89F0826B5D4EE4,2026-06-27 22:59:03.016910+00:00,ACC_00915,36.94,online_services,0,1,0
TXN_AACC29B71E1D4FC5,2026-06-27 22:59:21.016910+00:00,ACC_00118,113.03,pharmacy,0,0,0
TXN_D917AE7E98B34F3D,2026-06-27 23:44:11.016910+00:00,ACC_00195,29.24,electronics,0,0,0
TXN_17AA515D20E54AB9,2026-06-28 00:18:33.016910+00:00,ACC_00522,35.67,travel,0,0,0
TXN_C8A7BF005BCA4959,2026-06-28 00:21:28.016910+00:00,ACC_00077,2309.39,fuel,1,0,0
TXN_4EB0586D505A47E4,2026-06-28 01:41:07.016910+00:00,ACC_00864,60.32,fuel,0,0,0
TXN_14B25EC1456D465A,2026-06-28 02:01:28.016910+00:00,ACC_00733,7.38,restaurant,0,0,0
TXN_142248FD376F42A6,2026-06-28 02:43:14.016910+00:00,ACC_00882,25.48,pharmacy,1,0,0
TXN_D1F8E6B1159E4626,2026-06-28 02:55:38.016910+00:00,ACC_00870,294.51,jewelry,0,0,0
TXN_6C83F636BB68450E,2026-06-28 03:00:11.016910+00:00,ACC_00870,32.78,restaurant,0,1,0
TXN_2AA8426B83614B30,2026-06-28 03:25:27.016910+00:00,ACC_00870,158.85,electronics,0,2,0
TXN_B5CDD3419DCC4F54,2026-06-28 03:53:00.016910+00:00,ACC_00870,79.34,hotel,0,3,0
TXN_B85D80B45A654F5C,2026-06-28 04:14:38.016910+00:00,ACC_00870,61.94,clothing,0,2,0
TXN_D8A45FDC716A4A1A,2026-06-28 04:28:51.016910+00:00,ACC_00915,406.6,jewelry,0,0,0
TXN_9F9B9A5E28CD458B,2026-06-28 05:02:48.016910+00:00,ACC_00191,84.59,clothing,0,0,0
TXN_B35DE2703F374CA2,2026-06-28 05:03:34.016910+00:00,ACC_00955,32.6,online_services,0,0,0
TXN_11DD380FFBA04BEE,2026-06-28 06:10:00.016910+00:00,ACC_00764,446.3,jewelry,0,0,0
TXN_37560E4448EF4C04,2026-06-28 06:16:17.016910+00:00,ACC_00764,15.93,grocery,0,1,0
TXN_99FB0AD114BF41B0,2026-06-28 06:26:05.016910+00:00,ACC_00764,75.62,travel,0,2,0
TXN_E3E6FDA07E1748C0,2026-06-28 06:29:14.016910+00:00,ACC_00764,520.62,jewelry,0,3,0
TXN_8FB3FE1005324FDB,2026-06-28 09:10:43.016910+00:00,ACC_00764,87.37,gaming,0,0,0
TXN_6BC7E7D51ADB425C,2026-06-28 10:16:42.016910+00:00,ACC_00764,30.9,fuel,0,0,0
TXN_D5AFAF96BB1541EF,2026-06-28 10:20:17.016910+00:00,ACC_00613,59.43,electronics,0,0,0
TXN_16F54210FCAA423A,2026-06-28 10:24:34.016910+00:00,ACC_00246,29.98,clothing,0,0,0
TXN_30423D93579D4DF3,2026-06-28 10:34:53.016910+00:00,ACC_00928,388.98,jewelry,0,0,0
TXN_E57155701A564137,2026-06-28 10:43:21.016910+00:00,ACC_00353,48.18,pharmacy,0,0,0
TXN_E18328DACCAC4797,2026-06-28 11:30:52.016910+00:00,ACC_00798,56.27,electronics,0,0,0
TXN_E1EB21A4E5B84490,2026-06-28 11:55:33.016910+00:00,ACC_00865,433.77,jewelry,0,0,0
TXN_BEE7E9F8D614472C,2026-06-28 12:17:52.016910+00:00,ACC_00695,29.69,fuel,0,0,0
TXN_EEE771B93F144207,2026-06-28 12:56:09.016910+00:00,ACC_00019,16.39,fuel,0,0,0
TXN_2FC954F9D2CE44D9,2026-06-28 13:48:00.016910+00:00,ACC_00229,21.84,pharmacy,0,0,0
TXN_9388401EA6B34DBD,2026-06-28 13:56:39.016910+00:00,ACC_00658,53.92,clothing,1,0,0
